"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Bexar County, TX"	"48029"	"25-34 years"	"25-34"	"2017"	"2017"	31	311349	10.0
	"Bexar County, TX"	"48029"	"35-44 years"	"35-44"	"2012"	"2012"	25	237268	10.5
	"Bexar County, TX"	"48029"	"35-44 years"	"35-44"	"2013"	"2013"	19	241024	Unreliable
	"Bexar County, TX"	"48029"	"35-44 years"	"35-44"	"2014"	"2014"	19	246133	Unreliable
	"Bexar County, TX"	"48029"	"35-44 years"	"35-44"	"2015"	"2015"	31	252041	12.3
	"Bexar County, TX"	"48029"	"35-44 years"	"35-44"	"2016"	"2016"	19	256432	Unreliable
	"Bexar County, TX"	"48029"	"35-44 years"	"35-44"	"2017"	"2017"	16	262656	Unreliable
	"Bexar County, TX"	"48029"	"45-54 years"	"45-54"	"2012"	"2012"	29	230160	12.6
	"Bexar County, TX"	"48029"	"45-54 years"	"45-54"	"2013"	"2013"	29	229487	12.6
	"Bexar County, TX"	"48029"	"45-54 years"	"45-54"	"2014"	"2014"	17	231777	Unreliable
	"Bexar County, TX"	"48029"	"45-54 years"	"45-54"	"2015"	"2015"	18	233752	Unreliable
	"Bexar County, TX"	"48029"	"45-54 years"	"45-54"	"2016"	"2016"	33	235159	14.0
	"Bexar County, TX"	"48029"	"45-54 years"	"45-54"	"2017"	"2017"	24	236989	10.1
	"Bexar County, TX"	"48029"	"55-64 years"	"55-64"	"2012"	"2012"	13	186002	Unreliable
	"Bexar County, TX"	"48029"	"55-64 years"	"55-64"	"2013"	"2013"	16	189578	Unreliable
	"Bexar County, TX"	"48029"	"55-64 years"	"55-64"	"2014"	"2014"	17	194311	Unreliable
	"Bexar County, TX"	"48029"	"55-64 years"	"55-64"	"2015"	"2015"	16	199165	Unreliable
	"Bexar County, TX"	"48029"	"55-64 years"	"55-64"	"2016"	"2016"	22	202925	10.8
	"Bexar County, TX"	"48029"	"55-64 years"	"55-64"	"2017"	"2017"	13	207096	Unreliable
	"Brazoria County, TX"	"48039"	"35-44 years"	"35-44"	"2012"	"2012"	10	48157	Unreliable
	"Collin County, TX"	"48085"	"15-24 years"	"15-24"	"2012"	"2012"	11	102006	Unreliable
	"Collin County, TX"	"48085"	"15-24 years"	"15-24"	"2016"	"2016"	12	121235	Unreliable
	"Collin County, TX"	"48085"	"25-34 years"	"25-34"	"2015"	"2015"	13	115899	Unreliable
	"Collin County, TX"	"48085"	"25-34 years"	"25-34"	"2016"	"2016"	11	118396	Unreliable
	"Collin County, TX"	"48085"	"25-34 years"	"25-34"	"2017"	"2017"	12	122064	Unreliable
	"Collin County, TX"	"48085"	"35-44 years"	"35-44"	"2014"	"2014"	10	146292	Unreliable
	"Dallas County, TX"	"48113"	"15-24 years"	"15-24"	"2012"	"2012"	26	346425	7.5
	"Dallas County, TX"	"48113"	"15-24 years"	"15-24"	"2013"	"2013"	28	347175	8.1
	"Dallas County, TX"	"48113"	"15-24 years"	"15-24"	"2014"	"2014"	36	351197	10.3
	"Dallas County, TX"	"48113"	"15-24 years"	"15-24"	"2015"	"2015"	37	354566	10.4
	"Dallas County, TX"	"48113"	"15-24 years"	"15-24"	"2016"	"2016"	32	358289	8.9
	"Dallas County, TX"	"48113"	"15-24 years"	"15-24"	"2017"	"2017"	21	361427	5.8
	"Dallas County, TX"	"48113"	"25-34 years"	"25-34"	"2012"	"2012"	35	396446	8.8
	"Dallas County, TX"	"48113"	"25-34 years"	"25-34"	"2013"	"2013"	30	398206	7.5
	"Dallas County, TX"	"48113"	"25-34 years"	"25-34"	"2014"	"2014"	48	404529	11.9
	"Dallas County, TX"	"48113"	"25-34 years"	"25-34"	"2015"	"2015"	35	409860	8.5
	"Dallas County, TX"	"48113"	"25-34 years"	"25-34"	"2016"	"2016"	41	416030	9.9
	"Dallas County, TX"	"48113"	"25-34 years"	"25-34"	"2017"	"2017"	40	427088	9.4
	"Dallas County, TX"	"48113"	"35-44 years"	"35-44"	"2012"	"2012"	24	350551	6.8
	"Dallas County, TX"	"48113"	"35-44 years"	"35-44"	"2013"	"2013"	28	352956	7.9
	"Dallas County, TX"	"48113"	"35-44 years"	"35-44"	"2014"	"2014"	17	356239	Unreliable
	"Dallas County, TX"	"48113"	"35-44 years"	"35-44"	"2015"	"2015"	28	358338	7.8
	"Dallas County, TX"	"48113"	"35-44 years"	"35-44"	"2016"	"2016"	31	356091	8.7
	"Dallas County, TX"	"48113"	"35-44 years"	"35-44"	"2017"	"2017"	34	360959	9.4
	"Dallas County, TX"	"48113"	"45-54 years"	"45-54"	"2012"	"2012"	24	323894	7.4
	"Dallas County, TX"	"48113"	"45-54 years"	"45-54"	"2013"	"2013"	24	325563	7.4
	"Dallas County, TX"	"48113"	"45-54 years"	"45-54"	"2014"	"2014"	30	327975	9.1
	"Dallas County, TX"	"48113"	"45-54 years"	"45-54"	"2015"	"2015"	23	330055	7.0
	"Dallas County, TX"	"48113"	"45-54 years"	"45-54"	"2016"	"2016"	24	328756	7.3
	"Dallas County, TX"	"48113"	"45-54 years"	"45-54"	"2017"	"2017"	26	329875	7.9
	"Dallas County, TX"	"48113"	"55-64 years"	"55-64"	"2012"	"2012"	30	245354	12.2
	"Dallas County, TX"	"48113"	"55-64 years"	"55-64"	"2013"	"2013"	11	253390	Unreliable
	"Dallas County, TX"	"48113"	"55-64 years"	"55-64"	"2014"	"2014"	27	262286	10.3
	"Dallas County, TX"	"48113"	"55-64 years"	"55-64"	"2015"	"2015"	25	271699	9.2
	"Dallas County, TX"	"48113"	"55-64 years"	"55-64"	"2016"	"2016"	22	277176	7.9
	"Dallas County, TX"	"48113"	"55-64 years"	"55-64"	"2017"	"2017"	30	283591	10.6
	"Denton County, TX"	"48121"	"15-24 years"	"15-24"	"2016"	"2016"	11	111324	Unreliable
	"Denton County, TX"	"48121"	"25-34 years"	"25-34"	"2013"	"2013"	10	109173	Unreliable
	"Denton County, TX"	"48121"	"25-34 years"	"25-34"	"2014"	"2014"	12	113334	Unreliable
	"Denton County, TX"	"48121"	"25-34 years"	"25-34"	"2017"	"2017"	11	123917	Unreliable
	"El Paso County, TX"	"48141"	"35-44 years"	"35-44"	"2012"	"2012"	10	105756	Unreliable
	"El Paso County, TX"	"48141"	"35-44 years"	"35-44"	"2014"	"2014"	12	104629	Unreliable
	"El Paso County, TX"	"48141"	"35-44 years"	"35-44"	"2017"	"2017"	13	104755	Unreliable
	"El Paso County, TX"	"48141"	"45-54 years"	"45-54"	"2012"	"2012"	12	100544	Unreliable
	"El Paso County, TX"	"48141"	"45-54 years"	"45-54"	"2014"	"2014"	11	98715	Unreliable
	"El Paso County, TX"	"48141"	"45-54 years"	"45-54"	"2016"	"2016"	15	96628	Unreliable
	"Fort Bend County, TX"	"48157"	"25-34 years"	"25-34"	"2016"	"2016"	13	91707	Unreliable
	"Harris County, TX"	"48201"	"15-24 years"	"15-24"	"2012"	"2012"	16	610233	Unreliable
	"Harris County, TX"	"48201"	"15-24 years"	"15-24"	"2013"	"2013"	22	618866	3.6
	"Harris County, TX"	"48201"	"15-24 years"	"15-24"	"2014"	"2014"	22	627197	3.5
	"Harris County, TX"	"48201"	"15-24 years"	"15-24"	"2015"	"2015"	22	635414	3.5
	"Harris County, TX"	"48201"	"15-24 years"	"15-24"	"2016"	"2016"	22	634153	3.5
	"Harris County, TX"	"48201"	"15-24 years"	"15-24"	"2017"	"2017"	24	633546	3.8
	"Harris County, TX"	"48201"	"25-34 years"	"25-34"	"2012"	"2012"	43	687293	6.3
	"Harris County, TX"	"48201"	"25-34 years"	"25-34"	"2013"	"2013"	43	699395	6.1
	"Harris County, TX"	"48201"	"25-34 years"	"25-34"	"2014"	"2014"	52	718393	7.2
	"Harris County, TX"	"48201"	"25-34 years"	"25-34"	"2015"	"2015"	63	735413	8.6
	"Harris County, TX"	"48201"	"25-34 years"	"25-34"	"2016"	"2016"	60	743867	8.1
	"Harris County, TX"	"48201"	"25-34 years"	"25-34"	"2017"	"2017"	76	749664	10.1
	"Harris County, TX"	"48201"	"35-44 years"	"35-44"	"2012"	"2012"	29	606622	4.8
	"Harris County, TX"	"48201"	"35-44 years"	"35-44"	"2013"	"2013"	45	619887	7.3
	"Harris County, TX"	"48201"	"35-44 years"	"35-44"	"2014"	"2014"	37	635740	5.8
	"Harris County, TX"	"48201"	"35-44 years"	"35-44"	"2015"	"2015"	42	649182	6.5
	"Harris County, TX"	"48201"	"35-44 years"	"35-44"	"2016"	"2016"	52	651836	8.0
	"Harris County, TX"	"48201"	"35-44 years"	"35-44"	"2017"	"2017"	62	663281	9.3
	"Harris County, TX"	"48201"	"45-54 years"	"45-54"	"2012"	"2012"	57	554681	10.3
	"Harris County, TX"	"48201"	"45-54 years"	"45-54"	"2013"	"2013"	46	557121	8.3
	"Harris County, TX"	"48201"	"45-54 years"	"45-54"	"2014"	"2014"	52	564876	9.2
	"Harris County, TX"	"48201"	"45-54 years"	"45-54"	"2015"	"2015"	45	573266	7.8
	"Harris County, TX"	"48201"	"45-54 years"	"45-54"	"2016"	"2016"	45	576868	7.8
	"Harris County, TX"	"48201"	"45-54 years"	"45-54"	"2017"	"2017"	48	582909	8.2
	"Harris County, TX"	"48201"	"55-64 years"	"55-64"	"2012"	"2012"	27	436263	6.2
	"Harris County, TX"	"48201"	"55-64 years"	"55-64"	"2013"	"2013"	43	452400	9.5
	"Harris County, TX"	"48201"	"55-64 years"	"55-64"	"2014"	"2014"	41	469779	8.7
	"Harris County, TX"	"48201"	"55-64 years"	"55-64"	"2015"	"2015"	47	485524	9.7
	"Harris County, TX"	"48201"	"55-64 years"	"55-64"	"2016"	"2016"	48	493267	9.7
	"Harris County, TX"	"48201"	"55-64 years"	"55-64"	"2017"	"2017"	32	500672	6.4
	"Harris County, TX"	"48201"	"65-74 years"	"65-74"	"2013"	"2013"	14	237190	Unreliable
	"Harris County, TX"	"48201"	"65-74 years"	"65-74"	"2014"	"2014"	11	252481	Unreliable
	"Harris County, TX"	"48201"	"65-74 years"	"65-74"	"2015"	"2015"	11	266643	Unreliable
	"Harris County, TX"	"48201"	"65-74 years"	"65-74"	"2017"	"2017"	13	297102	Unreliable
	"Montgomery County, TX"	"48339"	"35-44 years"	"35-44"	"2017"	"2017"	14	77685	Unreliable
	"Montgomery County, TX"	"48339"	"45-54 years"	"45-54"	"2015"	"2015"	11	75008	Unreliable
	"Montgomery County, TX"	"48339"	"55-64 years"	"55-64"	"2017"	"2017"	12	70943	Unreliable
	"Nueces County, TX"	"48355"	"25-34 years"	"25-34"	"2012"	"2012"	11	48988	Unreliable
	"Nueces County, TX"	"48355"	"45-54 years"	"45-54"	"2013"	"2013"	12	45383	Unreliable
	"Nueces County, TX"	"48355"	"45-54 years"	"45-54"	"2017"	"2017"	11	42825	Unreliable
	"Nueces County, TX"	"48355"	"55-64 years"	"55-64"	"2013"	"2013"	10	42421	Unreliable
	"Nueces County, TX"	"48355"	"55-64 years"	"55-64"	"2015"	"2015"	11	43540	Unreliable
	"Tarrant County, TX"	"48439"	"15-24 years"	"15-24"	"2012"	"2012"	18	262248	Unreliable
	"Tarrant County, TX"	"48439"	"15-24 years"	"15-24"	"2013"	"2013"	10	266704	Unreliable
	"Tarrant County, TX"	"48439"	"15-24 years"	"15-24"	"2014"	"2014"	17	269643	Unreliable
	"Tarrant County, TX"	"48439"	"15-24 years"	"15-24"	"2015"	"2015"	12	274408	Unreliable
	"Tarrant County, TX"	"48439"	"15-24 years"	"15-24"	"2016"	"2016"	20	278102	7.2
	"Tarrant County, TX"	"48439"	"15-24 years"	"15-24"	"2017"	"2017"	16	282140	Unreliable
	"Tarrant County, TX"	"48439"	"25-34 years"	"25-34"	"2012"	"2012"	29	277134	10.5
	"Tarrant County, TX"	"48439"	"25-34 years"	"25-34"	"2013"	"2013"	17	281181	Unreliable
	"Tarrant County, TX"	"48439"	"25-34 years"	"25-34"	"2014"	"2014"	28	286943	9.8
	"Tarrant County, TX"	"48439"	"25-34 years"	"25-34"	"2015"	"2015"	21	292766	7.2
	"Tarrant County, TX"	"48439"	"25-34 years"	"25-34"	"2016"	"2016"	23	299406	7.7
	"Tarrant County, TX"	"48439"	"25-34 years"	"25-34"	"2017"	"2017"	33	306624	10.8
	"Tarrant County, TX"	"48439"	"35-44 years"	"35-44"	"2012"	"2012"	19	266779	Unreliable
	"Tarrant County, TX"	"48439"	"35-44 years"	"35-44"	"2014"	"2014"	19	270441	Unreliable
	"Tarrant County, TX"	"48439"	"35-44 years"	"35-44"	"2016"	"2016"	14	274666	Unreliable
	"Tarrant County, TX"	"48439"	"35-44 years"	"35-44"	"2017"	"2017"	16	279941	Unreliable
	"Tarrant County, TX"	"48439"	"45-54 years"	"45-54"	"2012"	"2012"	12	262612	Unreliable
	"Tarrant County, TX"	"48439"	"45-54 years"	"45-54"	"2014"	"2014"	16	266278	Unreliable
	"Tarrant County, TX"	"48439"	"45-54 years"	"45-54"	"2015"	"2015"	22	269104	8.2
	"Tarrant County, TX"	"48439"	"45-54 years"	"45-54"	"2016"	"2016"	13	270638	Unreliable
	"Tarrant County, TX"	"48439"	"45-54 years"	"45-54"	"2017"	"2017"	16	271280	Unreliable
	"Tarrant County, TX"	"48439"	"55-64 years"	"55-64"	"2015"	"2015"	13	219331	Unreliable
	"Tarrant County, TX"	"48439"	"55-64 years"	"55-64"	"2016"	"2016"	11	226518	Unreliable
	"Tarrant County, TX"	"48439"	"55-64 years"	"55-64"	"2017"	"2017"	16	233589	Unreliable
	"Travis County, TX"	"48453"	"15-24 years"	"15-24"	"2013"	"2013"	11	156013	Unreliable
	"Travis County, TX"	"48453"	"15-24 years"	"15-24"	"2016"	"2016"	10	153761	Unreliable
	"Travis County, TX"	"48453"	"25-34 years"	"25-34"	"2012"	"2012"	11	210322	Unreliable
	"Travis County, TX"	"48453"	"25-34 years"	"25-34"	"2013"	"2013"	10	220094	Unreliable
	"Travis County, TX"	"48453"	"25-34 years"	"25-34"	"2014"	"2014"	11	228543	Unreliable
	"Travis County, TX"	"48453"	"25-34 years"	"25-34"	"2015"	"2015"	20	235480	8.5
	"Travis County, TX"	"48453"	"25-34 years"	"25-34"	"2016"	"2016"	23	240916	9.5
	"Travis County, TX"	"48453"	"25-34 years"	"25-34"	"2017"	"2017"	21	245766	8.5
	"Travis County, TX"	"48453"	"35-44 years"	"35-44"	"2016"	"2016"	20	188681	10.6
	"Travis County, TX"	"48453"	"35-44 years"	"35-44"	"2017"	"2017"	14	194113	Unreliable
	"Travis County, TX"	"48453"	"45-54 years"	"45-54"	"2012"	"2012"	10	138243	Unreliable
	"Travis County, TX"	"48453"	"45-54 years"	"45-54"	"2015"	"2015"	18	149844	Unreliable
	"Travis County, TX"	"48453"	"45-54 years"	"45-54"	"2016"	"2016"	11	153457	Unreliable
	"Travis County, TX"	"48453"	"45-54 years"	"45-54"	"2017"	"2017"	19	156864	Unreliable
	"Travis County, TX"	"48453"	"55-64 years"	"55-64"	"2015"	"2015"	15	122271	Unreliable
	"Travis County, TX"	"48453"	"55-64 years"	"55-64"	"2016"	"2016"	16	124948	Unreliable
	"Travis County, TX"	"48453"	"55-64 years"	"55-64"	"2017"	"2017"	21	128418	16.4
	"Davis County, UT"	"49011"	"25-34 years"	"25-34"	"2012"	"2012"	14	47462	Unreliable
	"Davis County, UT"	"49011"	"25-34 years"	"25-34"	"2015"	"2015"	10	47988	Unreliable
	"Davis County, UT"	"49011"	"25-34 years"	"25-34"	"2016"	"2016"	10	48862	Unreliable
	"Davis County, UT"	"49011"	"35-44 years"	"35-44"	"2017"	"2017"	10	50554	Unreliable
	"Davis County, UT"	"49011"	"45-54 years"	"45-54"	"2012"	"2012"	10	34903	Unreliable
	"Davis County, UT"	"49011"	"45-54 years"	"45-54"	"2014"	"2014"	12	35118	Unreliable
	"Salt Lake County, UT"	"49035"	"15-24 years"	"15-24"	"2012"	"2012"	16	154360	Unreliable
	"Salt Lake County, UT"	"49035"	"15-24 years"	"15-24"	"2013"	"2013"	22	154487	14.2
	"Salt Lake County, UT"	"49035"	"15-24 years"	"15-24"	"2014"	"2014"	16	153834	Unreliable
	"Salt Lake County, UT"	"49035"	"15-24 years"	"15-24"	"2015"	"2015"	12	155950	Unreliable
	"Salt Lake County, UT"	"49035"	"15-24 years"	"15-24"	"2016"	"2016"	11	156402	Unreliable
	"Salt Lake County, UT"	"49035"	"15-24 years"	"15-24"	"2017"	"2017"	14	157178	Unreliable
	"Salt Lake County, UT"	"49035"	"25-34 years"	"25-34"	"2012"	"2012"	33	181396	18.2
	"Salt Lake County, UT"	"49035"	"25-34 years"	"25-34"	"2013"	"2013"	60	181836	33.0
	"Salt Lake County, UT"	"49035"	"25-34 years"	"25-34"	"2014"	"2014"	55	182255	30.2
	"Salt Lake County, UT"	"49035"	"25-34 years"	"25-34"	"2015"	"2015"	46	182804	25.2
	"Salt Lake County, UT"	"49035"	"25-34 years"	"25-34"	"2016"	"2016"	43	184741	23.3
	"Salt Lake County, UT"	"49035"	"25-34 years"	"25-34"	"2017"	"2017"	39	187812	20.8
	"Salt Lake County, UT"	"49035"	"35-44 years"	"35-44"	"2012"	"2012"	36	143816	25.0
	"Salt Lake County, UT"	"49035"	"35-44 years"	"35-44"	"2013"	"2013"	35	149975	23.3
	"Salt Lake County, UT"	"49035"	"35-44 years"	"35-44"	"2014"	"2014"	49	154560	31.7
	"Salt Lake County, UT"	"49035"	"35-44 years"	"35-44"	"2015"	"2015"	46	158722	29.0
	"Salt Lake County, UT"	"49035"	"35-44 years"	"35-44"	"2016"	"2016"	47	162394	28.9
	"Salt Lake County, UT"	"49035"	"35-44 years"	"35-44"	"2017"	"2017"	39	165636	23.5
	"Salt Lake County, UT"	"49035"	"45-54 years"	"45-54"	"2012"	"2012"	56	123115	45.5
	"Salt Lake County, UT"	"49035"	"45-54 years"	"45-54"	"2013"	"2013"	43	123747	34.7
	"Salt Lake County, UT"	"49035"	"45-54 years"	"45-54"	"2014"	"2014"	35	124188	28.2
	"Salt Lake County, UT"	"49035"	"45-54 years"	"45-54"	"2015"	"2015"	28	125385	22.3
	"Salt Lake County, UT"	"49035"	"45-54 years"	"45-54"	"2016"	"2016"	44	126793	34.7
	"Salt Lake County, UT"	"49035"	"45-54 years"	"45-54"	"2017"	"2017"	31	127876	24.2
	"Salt Lake County, UT"	"49035"	"55-64 years"	"55-64"	"2012"	"2012"	23	104209	22.1
	"Salt Lake County, UT"	"49035"	"55-64 years"	"55-64"	"2013"	"2013"	26	107423	24.2
	"Salt Lake County, UT"	"49035"	"55-64 years"	"55-64"	"2014"	"2014"	30	110178	27.2
	"Salt Lake County, UT"	"49035"	"55-64 years"	"55-64"	"2015"	"2015"	30	112545	26.7
	"Salt Lake County, UT"	"49035"	"55-64 years"	"55-64"	"2016"	"2016"	34	114309	29.7
	"Salt Lake County, UT"	"49035"	"55-64 years"	"55-64"	"2017"	"2017"	37	115456	32.0
	"Utah County, UT"	"49049"	"15-24 years"	"15-24"	"2012"	"2012"	11	115342	Unreliable
	"Utah County, UT"	"49049"	"15-24 years"	"15-24"	"2015"	"2015"	10	126915	Unreliable
	"Utah County, UT"	"49049"	"25-34 years"	"25-34"	"2012"	"2012"	24	84680	28.3
	"Utah County, UT"	"49049"	"25-34 years"	"25-34"	"2013"	"2013"	22	81566	27.0
	"Utah County, UT"	"49049"	"25-34 years"	"25-34"	"2014"	"2014"	14	80622	Unreliable
	"Utah County, UT"	"49049"	"25-34 years"	"25-34"	"2015"	"2015"	21	80863	26.0
	"Utah County, UT"	"49049"	"25-34 years"	"25-34"	"2016"	"2016"	23	83810	27.4
	"Utah County, UT"	"49049"	"25-34 years"	"25-34"	"2017"	"2017"	21	86645	24.2
	"Utah County, UT"	"49049"	"35-44 years"	"35-44"	"2012"	"2012"	13	62557	Unreliable
	"Utah County, UT"	"49049"	"35-44 years"	"35-44"	"2013"	"2013"	16	65624	Unreliable
	"Utah County, UT"	"49049"	"35-44 years"	"35-44"	"2014"	"2014"	22	68433	32.1
	"Utah County, UT"	"49049"	"35-44 years"	"35-44"	"2015"	"2015"	23	71291	32.3
	"Utah County, UT"	"49049"	"35-44 years"	"35-44"	"2016"	"2016"	26	73861	35.2
	"Utah County, UT"	"49049"	"35-44 years"	"35-44"	"2017"	"2017"	20	76410	26.2
	"Utah County, UT"	"49049"	"45-54 years"	"45-54"	"2014"	"2014"	14	46143	Unreliable
	"Utah County, UT"	"49049"	"45-54 years"	"45-54"	"2017"	"2017"	15	50488	Unreliable
	"Utah County, UT"	"49049"	"55-64 years"	"55-64"	"2015"	"2015"	11	37999	Unreliable
	"Utah County, UT"	"49049"	"55-64 years"	"55-64"	"2017"	"2017"	10	40400	Unreliable
	"Weber County, UT"	"49057"	"25-34 years"	"25-34"	"2014"	"2014"	10	36910	Unreliable
	"Weber County, UT"	"49057"	"25-34 years"	"25-34"	"2015"	"2015"	10	36990	Unreliable
	"Weber County, UT"	"49057"	"25-34 years"	"25-34"	"2016"	"2016"	14	37526	Unreliable
	"Weber County, UT"	"49057"	"35-44 years"	"35-44"	"2014"	"2014"	13	31384	Unreliable
	"Weber County, UT"	"49057"	"35-44 years"	"35-44"	"2015"	"2015"	13	32396	Unreliable
	"Weber County, UT"	"49057"	"35-44 years"	"35-44"	"2016"	"2016"	13	33452	Unreliable
	"Weber County, UT"	"49057"	"45-54 years"	"45-54"	"2012"	"2012"	12	27758	Unreliable
	"Weber County, UT"	"49057"	"45-54 years"	"45-54"	"2014"	"2014"	10	27159	Unreliable
	"Weber County, UT"	"49057"	"45-54 years"	"45-54"	"2015"	"2015"	11	27249	Unreliable
	"Weber County, UT"	"49057"	"45-54 years"	"45-54"	"2016"	"2016"	10	27212	Unreliable
	"Chesterfield County, VA"	"51041"	"25-34 years"	"25-34"	"2016"	"2016"	22	39874	55.2
	"Chesterfield County, VA"	"51041"	"25-34 years"	"25-34"	"2017"	"2017"	19	40899	Unreliable
	"Chesterfield County, VA"	"51041"	"35-44 years"	"35-44"	"2017"	"2017"	10	45879	Unreliable
	"Chesterfield County, VA"	"51041"	"45-54 years"	"45-54"	"2016"	"2016"	10	49309	Unreliable
	"Chesterfield County, VA"	"51041"	"45-54 years"	"45-54"	"2017"	"2017"	12	49103	Unreliable
	"Fairfax County, VA"	"51059"	"15-24 years"	"15-24"	"2014"	"2014"	10	139513	Unreliable
	"Fairfax County, VA"	"51059"	"15-24 years"	"15-24"	"2015"	"2015"	16	140440	Unreliable
	"Fairfax County, VA"	"51059"	"15-24 years"	"15-24"	"2016"	"2016"	19	140948	Unreliable
	"Fairfax County, VA"	"51059"	"25-34 years"	"25-34"	"2012"	"2012"	10	164108	Unreliable
	"Fairfax County, VA"	"51059"	"25-34 years"	"25-34"	"2013"	"2013"	11	163647	Unreliable
	"Fairfax County, VA"	"51059"	"25-34 years"	"25-34"	"2014"	"2014"	19	161804	Unreliable
	"Fairfax County, VA"	"51059"	"25-34 years"	"25-34"	"2015"	"2015"	17	157968	Unreliable
	"Fairfax County, VA"	"51059"	"25-34 years"	"25-34"	"2016"	"2016"	21	152585	13.8
	"Fairfax County, VA"	"51059"	"25-34 years"	"25-34"	"2017"	"2017"	35	154043	22.7
	"Fairfax County, VA"	"51059"	"35-44 years"	"35-44"	"2012"	"2012"	10	166380	Unreliable
	"Fairfax County, VA"	"51059"	"35-44 years"	"35-44"	"2016"	"2016"	15	165203	Unreliable
	"Fairfax County, VA"	"51059"	"35-44 years"	"35-44"	"2017"	"2017"	15	165891	Unreliable
	"Fairfax County, VA"	"51059"	"45-54 years"	"45-54"	"2015"	"2015"	10	170262	Unreliable
	"Fairfax County, VA"	"51059"	"45-54 years"	"45-54"	"2017"	"2017"	18	167424	Unreliable
	"Henrico County, VA"	"51087"	"25-34 years"	"25-34"	"2017"	"2017"	16	46489	Unreliable
	"Henrico County, VA"	"51087"	"35-44 years"	"35-44"	"2015"	"2015"	15	43886	Unreliable
	"Henrico County, VA"	"51087"	"35-44 years"	"35-44"	"2016"	"2016"	11	43762	Unreliable
	"Henrico County, VA"	"51087"	"35-44 years"	"35-44"	"2017"	"2017"	10	43744	Unreliable
	"Henrico County, VA"	"51087"	"45-54 years"	"45-54"	"2016"	"2016"	11	45292	Unreliable
	"Henrico County, VA"	"51087"	"45-54 years"	"45-54"	"2017"	"2017"	11	45139	Unreliable
	"Loudoun County, VA"	"51107"	"25-34 years"	"25-34"	"2016"	"2016"	11	47078	Unreliable
	"Prince William County, VA"	"51153"	"25-34 years"	"25-34"	"2016"	"2016"	13	62673	Unreliable
	"Prince William County, VA"	"51153"	"35-44 years"	"35-44"	"2017"	"2017"	10	70671	Unreliable
	"Prince William County, VA"	"51153"	"45-54 years"	"45-54"	"2017"	"2017"	11	67370	Unreliable
	"Spotsylvania County, VA"	"51177"	"25-34 years"	"25-34"	"2016"	"2016"	12	16455	Unreliable
	"Chesapeake city, VA"	"51550"	"35-44 years"	"35-44"	"2015"	"2015"	12	30857	Unreliable
	"Norfolk city, VA"	"51710"	"25-34 years"	"25-34"	"2016"	"2016"	12	47387	Unreliable
	"Norfolk city, VA"	"51710"	"25-34 years"	"25-34"	"2017"	"2017"	10	47388	Unreliable
	"Norfolk city, VA"	"51710"	"45-54 years"	"45-54"	"2016"	"2016"	10	25371	Unreliable
	"Norfolk city, VA"	"51710"	"45-54 years"	"45-54"	"2017"	"2017"	11	24601	Unreliable
	"Norfolk city, VA"	"51710"	"55-64 years"	"55-64"	"2016"	"2016"	10	26387	Unreliable
	"Richmond city, VA"	"51760"	"25-34 years"	"25-34"	"2015"	"2015"	10	47075	Unreliable
	"Richmond city, VA"	"51760"	"25-34 years"	"25-34"	"2016"	"2016"	15	48278	Unreliable
	"Richmond city, VA"	"51760"	"25-34 years"	"25-34"	"2017"	"2017"	14	49882	Unreliable
	"Richmond city, VA"	"51760"	"35-44 years"	"35-44"	"2016"	"2016"	11	25661	Unreliable
	"Richmond city, VA"	"51760"	"35-44 years"	"35-44"	"2017"	"2017"	15	26549	Unreliable
	"Richmond city, VA"	"51760"	"45-54 years"	"45-54"	"2016"	"2016"	11	26009	Unreliable
	"Richmond city, VA"	"51760"	"55-64 years"	"55-64"	"2015"	"2015"	11	27022	Unreliable
	"Richmond city, VA"	"51760"	"55-64 years"	"55-64"	"2017"	"2017"	14	27960	Unreliable
	"Virginia Beach city, VA"	"51810"	"25-34 years"	"25-34"	"2013"	"2013"	13	73712	Unreliable
	"Virginia Beach city, VA"	"51810"	"25-34 years"	"25-34"	"2014"	"2014"	14	75524	Unreliable
	"Virginia Beach city, VA"	"51810"	"25-34 years"	"25-34"	"2015"	"2015"	14	76336	Unreliable
	"Virginia Beach city, VA"	"51810"	"25-34 years"	"25-34"	"2016"	"2016"	13	75134	Unreliable
	"Virginia Beach city, VA"	"51810"	"35-44 years"	"35-44"	"2013"	"2013"	13	57975	Unreliable
